OC,OH1,OH2,CH1,CH2,H1H2,energy
0.9714676833484829,0.07676290021208033,0.07546524162015132,0.0770239368471148,0.0760090248585617,1.4346664909031548,-113.3859721884
1.2271606029296005,0.07655478739863743,0.07854846788757253,0.0762339647516441,0.0785331591910352,1.1023335238154142,-112.9246644142298
1.0010925612374648,0.07565280471351525,0.07577926533811441,0.07677708963643765,0.07722376574175896,1.3772762609459384,-113.36950999666769
1.1153954956296555,0.0774390260993159,0.07597587749510461,0.07722067142878657,0.07600342158506096,1.5109232827456398,-113.21240816881037
1.007792596086147,0.07780262298207309,0.07649343136147238,0.07873133412872078,0.07784692735106948,0.9755432701431899,-113.33144770395607
0.9426713066741381,0.07721896553827144,0.07693578745220693,0.07674135840622091,0.07673159626632729,1.7454095086300017,-113.36535648121998
0.9967094077775667,0.07795992163356195,0.07595385722028657,0.07852942164707906,0.076876214576991,1.1038020478007686,-113.3598761446802
1.0068610397478752,0.07539543670634101,0.07544908668709609,0.07617851363518512,0.07653388614941459,1.44025612690313,-113.36306103530309
0.9256026273143693,0.07709208590252893,0.07575781358803389,0.07605514147534308,0.07506354488209843,1.3612941010037596,-113.40056829561371
1.025364779034347,0.07699228146047707,0.07574421337598897,0.07889503325472622,0.0778469788225044,1.5440342066377666,-113.33979977310621
1.0693221539315199,0.07713101570459108,0.07707767780691394,0.0772247708152834,0.07747253591837182,1.4235846110300838,-113.29407002320292
1.1348527909153947,0.07768927265799534,0.07655801913670605,0.07813386865708098,0.07729637327648897,1.2774037736398542,-113.17880864520698
0.9755685140642163,0.29937185362266155,0.3171183130743517,0.22932869580344767,0.24077797555145194,1.765877600243696,-113.35041493158761
0.9528565108167305,0.3002463915588625,0.32200436480404415,0.2288048588495012,0.24149143102066128,1.3520606269415245,-113.39563453098765
1.0011737219106387,0.29921055146252357,0.31121706881771577,0.23039675317257863,0.23906935102389368,1.2457702571271532,-113.36831085019385
1.012667921463025,0.3043170869241274,0.3163984136413185,0.23661191517568575,0.24121640404562003,1.1060666412293612,-113.34806822196312
0.9443073993337526,0.2974731042527608,0.29785541449605357,0.22806205219328926,0.2290759275206695,1.1547747008609168,-113.39030056808085
0.907063597178979,0.3249451281385073,0.3022672897352225,0.2411947673641745,0.2274082783567823,1.3554415169042635,-113.40112829539044
0.9119484351674495,0.30894788326240263,0.31302788538091825,0.23324156252144496,0.2346978930016963,1.5504038324452507,-113.39196799146794
0.9745261485768144,0.30156415409219806,0.30627135799704086,0.2304507944670235,0.23445102964241013,1.1969483916047348,-113.3823948809018
0.8772508367169504,0.3102615266919688,0.31015438123723765,0.22994333985955823,0.2292981629817,1.4558551421933748,-113.3933390211176
0.9770388390574153,0.3041418827553838,0.28496420221211943,0.23393027355934962,0.2247818602518207,1.5671948636091844,-113.37459691626324
0.7467406264993723,0.3116036613358083,0.318605865187624,0.22125849775564416,0.22569834037225686,1.8461252919173,-113.23314487919208
0.9490812916726792,0.309304724643441,0.29755857297819377,0.23343501408510262,0.22813144791627946,1.0545485840713742,-113.37729053103277
1.1336293408485232,0.30880247359433755,0.3298818063773735,0.24327309928875093,0.2570889492178086,1.0691134745836925,-113.16499323330791
0.882686719752378,0.33201824822833104,0.34182241240961964,0.24138030251106535,0.24848737322885936,1.1112639770742099,-113.38518697131641
0.7328964544266932,0.31416938835599983,0.3173554125990147,0.224650823350366,0.22739332507715743,1.5186414841587275,-113.26227547172829
1.1076861674673033,0.31354696874276466,0.30012554050277124,0.2471325485463055,0.24106444416036285,1.2941979644361974,-113.23330916457796
0.8639705967655614,0.3323820307999017,0.31252816401591954,0.24057642573343707,0.23281069140596217,1.3049983081963776,-113.3920659956048
1.0073286240396262,0.3062897972521099,0.3090783536864534,0.2352491756738445,0.23915112146453193,1.2008482430029672,-113.36110870608968
0.7267411372331148,0.319728616687927,0.3156200656510359,0.22264003722178194,0.2217994345447335,2.35299716262696,-113.09294801931664
0.9177787516847646,0.3244111664363389,0.30010116527300545,0.24096590168516713,0.22963105554211288,1.4250001236750698,-113.39974534573135
0.9433828124985408,0.3167764222773911,0.30063681801818015,0.23896883944862185,0.22994859427469064,1.4527899823007082,-113.39538911174976
0.8423339952237796,0.3067252942064943,0.31165709620210563,0.22498933201542337,0.23046962708542948,1.0469536660072514,-113.36297287565802
0.9572022478314086,0.295965792380651,0.2984390131398814,0.226312127801073,0.2299062787013296,1.2802234309557248,-113.39363860800304
0.9168960457162221,0.3060114083428668,0.29954098237367,0.23304913081660691,0.23451762873556517,1.3061440108951325,-113.40138251793304
0.8386381211300354,0.2979391446290592,0.30922215087764476,0.2204810205475285,0.22992630958805807,1.2022376127255099,-113.37774473528351
0.8943245657767793,0.31955205575197565,0.3349262559261831,0.23585182061436796,0.24434485706159376,1.1373976447634864,-113.39028894742842
1.0650112366698254,0.31070986352876356,0.3048358209577474,0.24147420309007134,0.23723823737391428,0.9874800607480694,-113.27145247359924
0.7144090106883325,0.3277222660973072,0.3171875269294898,0.2255860385131316,0.22267697884621088,1.2459661252280807,-113.24941943081447
0.8721872310463383,0.3262170124510024,0.3042402615993719,0.23859740850492814,0.22969860246974422,1.3128412925281863,-113.39482186911886
0.9739758249877782,0.3030344473126295,0.34965758453317825,0.2314883201653103,0.25796671280676287,1.0450532060441033,-113.36575412416687
0.8457421376889753,0.30152294995091117,0.30180007084725907,0.22369275033793248,0.22652869302206982,1.4528927294915341,-113.38231924681095
0.9790596922065923,0.30401950340625294,0.3076930026360766,0.2371027332300123,0.2433212465703062,1.2592688319717829,-113.38327072382431
0.7033638817259842,0.3487516818471471,0.32279442663936425,0.2332042914314114,0.22277883544292418,1.4276981162955034,-113.23848633994106
0.8606024737838607,0.33611710299109376,0.32539675408928803,0.24175154529294002,0.23892263893915752,1.0440487003604935,-113.369829957863
0.8402762775064211,0.32354579741185036,0.3170646691019417,0.23424844529220212,0.23169866849811205,3.094583188483844,-112.95961703267722
0.8719051192478763,0.32581110736729413,0.31197295990249096,0.2381960588072835,0.23317788165295047,1.434720485692777,-113.3927859763707
0.9041960938130801,0.32181403772256123,0.3456876693397058,0.23820100149911394,0.2528858342187552,2.004301241830905,-113.31994420999506
0.8935721719309941,0.2971754570182083,0.29788491549049456,0.22493425694230773,0.22761460635515088,1.3571666549500823,-113.39978338598992
0.9735550895966489,0.3041289580935339,0.31513419246498425,0.2326529599945314,0.24383087088157926,1.0273722215005245,-113.36364316798564
0.8388978826844051,0.30713684633765975,0.32079098394171507,0.22568141847130113,0.23783105844225402,1.0462569954661969,-113.36122954477356
0.9322638832917421,0.31553184558394726,0.29981529234345333,0.23799989911393876,0.23242466914135804,1.068641913468613,-113.38279383718884
0.8461712337974227,0.3297549636520551,0.31527347146632584,0.23784838735102123,0.23238342442320947,1.6303342461706054,-113.36779766496859
0.9592060505774682,0.29721445992927104,0.3142548312825113,0.22880640933066446,0.24311566397285891,1.135103881903898,-113.38388096798596
0.8439073486096078,0.313574098770631,0.3057454372806315,0.229460537379281,0.2301291141571378,0.98842279753458,-113.353871228386
1.12492310083616,0.309372447974146,0.30057624325256455,0.24309277051654743,0.23951525959565625,1.412984675765807,-113.19931727709695
1.0131268185123925,0.30180239486601934,0.3102998731889663,0.2327773753969528,0.24007662928643142,1.2979122755681298,-113.36019851923949
0.9297391391163046,0.3150875929055101,0.3141246302552084,0.2360155417082574,0.23743844992524568,1.3669585384284855,-113.40047113260911
0.900382168709195,0.2968926051892521,0.29824957538641544,0.22359894610493689,0.22798585402183366,0.9357695429455136,-113.35953978176876
0.9978624735814187,0.33765276113058607,0.3213467982477738,0.25248885477510186,0.24561214257751177,1.104319607510158,-113.35939057363164
0.8859330066194261,0.3165120291327706,0.3180857990965034,0.23374621910348775,0.2371415760851148,1.501964933638382,-113.39263454337777
0.8811354384829284,0.4658690470581989,0.8744317439896255,0.8877374393528257,0.5533423231119661,0.4210931765867681,-113.47775783754105
0.8471068698377846,0.45939234522179406,0.9722573099108233,0.7580265329483612,0.50267743772063,0.39666933243021235,-113.48553277796516
0.7585870532543619,0.4160214594464473,0.9453122302106617,0.7249143977988167,0.488718148931173,0.37880160412279096,-113.46003064721924
0.7537439955848302,0.4629409102041349,0.992975832301768,0.8616881825425724,0.5013385456786051,0.4215271585095933,-113.48986133899557
1.037386487710262,0.5651539430523046,0.9210027010731262,1.1241860700538904,0.5554042194533015,0.430276426533241,-113.29833246202341
0.9001290782745768,0.48672675723360737,0.9418479079909189,1.0248240281937946,0.6663897673772187,0.46486487628645573,-113.41800204145744
0.7631546180470828,0.48191092245224193,1.1175289848058516,0.9509755131406242,0.5297603586112584,0.4389207324634453,-113.49079438973801
0.9634313892174613,0.4682407874072441,0.9838678947167029,0.8383817651843978,0.5465641424255777,0.3799830988337254,-113.43796059843551
0.8311777939410057,0.47933982462567604,0.9524874723924237,0.8891722211866779,0.48831475728371543,0.38419107176072065,-113.50247471010252
0.7525355590109355,0.4228729827050932,1.0258093419233592,0.7527432827703554,0.5132423895994885,0.3970500127158852,-113.47212551550794
1.058757036817224,0.5146735450514704,0.8545104913260808,0.8273762929099032,0.5346900387726032,0.4172912560716629,-113.28527479022688
0.8758412462336514,0.47856971382579794,1.1121395029156302,0.9292455727102144,0.5405044881027152,0.3907612524076132,-113.49605723229166
0.8810631682230268,0.4616857879450169,1.2084917890537303,0.7782044172858968,0.5407364331090662,0.3820855466808317,-113.45401742331686
0.8632042367782572,0.4743079503406746,0.9677446104595065,0.926003506082851,0.5124385659951467,0.3833834155274419,-113.504651507336
0.7620436994179743,0.4353361468416167,1.1075290118553816,0.9102562845998655,0.5781119829154098,0.4178040128081162,-113.48404164829286
0.7614886616646432,0.4283237536174441,0.8606901647613361,0.8595988281441107,0.4869855261656174,0.3725880404110647,-113.47071615005945
0.7498934881076333,0.4567849281632257,1.4059213135079578,0.9460827002474794,0.5362638139366301,0.39914693764972176,-113.36585728714992
0.8195103938635498,0.4992138634314443,0.8089369515748924,0.9774531496882148,0.46371287086920265,0.3992482559333941,-113.47251394584215
0.8831195023338511,0.47452233596281956,1.2520681073165694,0.8979500101743744,0.6450279690756848,0.45231901549357023,-113.44595008028152
0.769210649702299,0.4242850214201399,1.2448637384396068,0.8152530053921586,0.557678181247577,0.39034119973268283,-113.45124517768934
0.8528220296872923,0.4966353798628142,0.8710293542382022,1.036617889380007,0.5100350086413239,0.4042303568892699,-113.47405489333664
0.8711004064141827,0.46317665551784687,0.9662894484595645,0.83928601432294,0.5333682419732584,0.39391450985233395,-113.49302036144985
0.8777443567753459,0.47930184670829473,0.9112940064191427,0.805655293040487,0.5138772280428486,0.4201674874947797,-113.48248351349949
0.8033562912708837,0.4710369758818044,0.9920397703811066,0.809289765757714,0.491990255819396,0.40410160584891275,-113.4932485704419
0.8901356910772271,0.516690333421366,1.248702331520735,0.9166635574290168,0.6227105239570258,0.4635537968377333,-113.43150738430073
0.7732692394207459,0.42035344213393805,1.1766726620340826,0.7992393446813459,0.5485038367545042,0.3861421775724962,-113.47237847863724
0.8849166991598575,0.45148728679882305,1.0037098182093007,0.8050517279860036,0.5935359260366473,0.4327316373852592,-113.48242508331002
0.6575871707298102,0.4663587034687823,1.0954049153587009,1.1531278022593678,0.4999212547975279,0.430579365721779,-113.36845287817093
1.0863337565892095,0.5108929817568273,0.8295220433657454,0.9330020472887026,0.6050840078554304,0.42524888932058724,-113.22217769619928
0.8769380674580352,0.4393756293299983,1.3414867432623374,0.6700557593208674,0.5952691464376532,0.41572495168411217,-113.37016564284748
0.876033130558582,0.4573526504747816,0.9897120607540837,0.8908724424394858,0.6163289836513864,0.43648521380309746,-113.47994444256169
1.0287791334172633,0.5454715492832318,1.1607714312536528,0.9388409335313855,0.5991403451926105,0.44756396626380734,-113.3380065413204
0.7662145343511524,0.4785739354781708,0.7639856037444682,0.9812322149221189,0.4642006824569036,0.41098320121951964,-113.44308407522743
1.0765522523610802,0.4790312910845351,0.9953995267551233,0.7979301178200232,0.5780635270951725,0.3868221343184379,-113.2579818916394
0.7317888420504368,0.4845064363893707,1.0888720951046489,0.9607726845181553,0.5239010959021907,0.45239865019304965,-113.47365797507564
0.8727463726722187,0.4801332397982505,0.9040432718891551,0.8696871783671112,0.5577695159511705,0.4554914090447947,-113.48816246561393
0.8505443115778886,0.49841784800214206,1.2733883095531673,0.8253251796361862,0.5433065812991589,0.4210146162819708,-113.43829011995209
0.6566149532266274,0.424113970535929,1.4734775856250453,0.8852540516345926,0.514158048970442,0.39676860267739833,-113.25486971083237
